시간(ms),밴드패스,평균이동,피크
194643,0.25,-0.16,0
194658,0.4,-0.15,0
194673,0.27,-0.11,0
194688,0.28,-0.11,0
194703,0.37,0,0
194718,0.22,-0.17,0
194733,0.41,-0.16,0
194748,0.32,-0.16,0
194763,0.34,-0.24,0
194778,0.32,-0.26,0
194793,0.35,-0.21,0
194808,0.41,-0.3,0
194823,0.37,-0.22,0
194838,0.35,0.01,0
194853,0.3,0.09,0
194868,0.3,0.04,0
194883,0.33,-0.52,0
194898,0.36,-0.6,0
194913,0.34,-0.94,0
194928,0.29,-0.64,0
194943,0.36,-0.17,0
194958,0.38,0.3,0
194973,0.32,-0.02,0
194988,0.42,0.25,0
195003,0.4,0.21,0
195018,0.35,0.35,0
195033,0.36,0.2,0
195048,0.39,0.04,0
195063,0.36,0.09,0
195078,0.29,0.05,0
195093,0.36,0.24,0
195108,0.26,0.15,0
195123,0.21,-0.01,0
195138,0,-0.38,0
195153,0.39,-0.3,0
195168,0.22,-0.93,0
195183,0.15,-0.64,0
195198,0.34,-0.86,0
195213,0.18,-0.76,0
195228,0.36,-0.23,0
195243,0.46,-0.32,0
195258,0.42,-0.4,0
195273,0.25,-0.77,0
195288,0.44,-0.41,0
195303,0.38,-0.55,0
195318,0.35,-0.56,0
195333,0.22,-0.84,0
195348,0.32,-0.89,0
195363,0.27,-0.95,0
195378,0.32,-0.73,0
195393,0.31,-0.57,0
195408,0.3,-0.68,0
195423,0.8,0.12,0
195438,0.38,0.24,0
195453,0.31,0.14,0
195468,0.27,0.17,0
195483,0.18,-0.17,0
195498,0.42,-0.02,0
195513,0.21,-0.18,0
195528,0.22,-0.29,0
195543,0.3,-0.34,0
195558,0.29,-0.49,0
195573,0.27,-0.56,0
195588,0.33,-0.55,0
195603,0.41,-0.38,0
195618,0.44,-0.14,0
195633,0.3,-0.17,0
195648,0.35,-0.19,0
195663,0.35,-0.14,0
195678,0.46,0.12,0
195693,0.4,0.16,0
195708,0.35,0.1,0
195723,0.3,0.07,0
195738,0.35,-0.04,0
195753,0.34,-0.11,0
195768,0.31,-0.15,0
195783,0.37,-0.14,0
195798,0.43,-0.08,0
195813,0.34,-0.09,0
195828,0.37,0.02,0
195843,0.43,0.12,0
195858,0.28,0.16,0
195873,0.32,0.31,0
195888,0.34,0.74,0
195903,0.28,0.51,0
195918,0.37,0.66,0
195933,0.37,0.9,0
195948,0.34,0.81,0
195963,0.36,0.98,0
195978,0.39,0.92,0
195993,0.39,0.71,0
196008,0.28,0.43,0
196023,0.34,0.51,0
196038,0.38,0.37,0
196053,0.34,0.26,0
196068,0.3,0.15,0
196083,0.35,0.31,0
196098,0.3,0.24,0
196113,0.27,0.22,0
196128,0.78,0.86,0
196143,0.44,0.93,0
196158,0.22,0.74,0
196173,0.15,-0.22,0
196188,0.31,-0.32,0
196204,0.29,-0.33,0
196220,0.37,-0.14,0
196236,0.47,0.3,0
196252,0.26,0.03,0
196268,0.38,0.26,0
196284,0.3,0.37,0
196299,0.21,0.22,0
196314,0.29,0.2,0
196330,0.25,0.18,0
196346,0.36,0.2,0
196362,0.31,0.04,0
196378,0.29,-0.17,0
196394,0.31,-0.12,0
196410,0.78,0.48,0
196426,0.8,1.08,0
196442,0.8,1.44,0
196458,0.81,1.82,0
196474,0.45,1.77,0
196490,0.15,1.37,0
196506,0.36,1.2,0
196522,0.32,1.01,0
196538,0.27,0.83,0
196554,0.2,0.49,0
196570,0.28,0.22,0
196586,0.23,0.05,0
196602,0.25,-0.12,0
196618,0.48,-0.05,0
196634,0.27,-0.07,0
196650,0.34,-0.07,0
196666,0.35,-0.06,0
196682,0.32,0,0
196698,0.4,0.03,0
196714,0.43,0.11,0
196730,0.35,0.15,0
196746,0.31,0.08,0
196762,0.4,0.09,0
196778,0.31,-0.01,0
196794,0.33,0.06,0
196810,0.34,0.04,0
196826,0.46,0.14,0
196842,0.34,0.13,0
196858,0.4,0.25,0
196874,0.39,0.29,0
196890,0.35,0.34,0
196906,0.36,0.45,0
196922,0.35,-0.18,0
196938,0.37,-0.26,0
196954,0.35,-0.07,0
196970,0.28,0.11,0
196986,0.34,0.14,0
197002,0.37,0.24,0
197018,0.28,0.09,0
197034,0.37,-0.07,0
197050,0.34,0.04,0
197066,0.25,-0.15,0
197082,0.29,-0.17,0
197098,0.32,-0.02,0
197114,0.29,0,0
197130,0,-0.36,0
197146,0.19,-0.56,0
197162,0.1,-0.79,0
197178,0.49,-0.45,0
197194,0.49,-0.15,0
197210,0.29,-0.78,0
197226,0.39,-1.27,0
197242,0.37,-1.75,1
197258,0.24,-2.31,0
197274,0.41,-2.12,0
197290,0.45,-1.48,0
197306,0.23,-1.45,0
197322,0.36,-1.2,0
197338,0.28,-1.04,0
197354,0.44,-0.58,0
197370,0.35,-0.39,0
197386,0.27,-0.27,0
197402,0.32,-0.13,0
197418,0,-0.79,0
197434,0,-1.1,0
197450,0,-1.46,1
197466,0.19,-1.53,0
197482,0.21,-1.52,0
197498,0.41,-1.33,0
197514,0.47,-1.14,0
197530,0.48,-0.87,0
197546,0.4,-0.66,0
197562,0.46,-0.51,0
197578,0.19,-0.6,0
197594,0.41,-0.45,0
197610,0.31,-0.43,0
197626,0.35,-0.57,0
197642,0.17,-0.73,0
197658,0.42,-0.63,0
197674,0.23,-0.77,0
197690,0.4,-0.65,0
197706,0.36,-0.6,0
197722,0.28,-0.67,0
197738,0.29,-0.73,0
197754,0.3,-0.74,0
197770,0.36,-0.57,0
197786,0.34,-0.53,0
197802,0.31,-0.56,0
197818,0.32,-0.45,0
197834,0.49,-0.25,0
197850,0.26,-0.31,0
197866,0.35,-0.13,0
197882,0.4,0.02,0
197898,0.34,0.03,0
197914,0.3,0.03,0
197930,0.36,0.49,0
197946,0.33,0.62,0
197962,0.33,0.87,0
197978,0.35,0.6,0
197994,0.34,0.3,0
198010,0.4,0.39,0
198026,0.33,0.26,0
198042,0.29,0.13,0
198058,0.35,0.23,0
198074,0.35,0.13,0
198090,0.4,0.02,0
198106,0.3,0.1,0
198122,0.69,0.51,0
198138,0.51,0.77,0
198154,0.45,0.71,0
198170,0.39,0.69,0
198186,0.31,0.63,0
198202,0.21,0.41,0
198218,0.29,0.74,0
198234,0.45,1.28,0
198250,0.46,1.79,0
198266,0.35,1.84,0
198282,0.31,1.78,0
198298,0.25,1.39,0
198314,0.37,1.08,0
198330,0.26,0.65,0
198346,0.37,0.5,0
198362,0.36,0.29,0
198378,0.3,0.37,0
198394,0.4,0.32,0
198410,0.39,0.4,0
198426,0,-0.07,0
198442,0.58,0.46,0
198458,0.49,0.53,0
198474,0.28,0.53,0
198490,0.54,0.68,0
198506,0.47,0.75,0
198522,0.35,0.77,0
198538,0.22,0.6,0
198554,0.15,0.37,0
198570,0.32,0.26,0
198586,0.45,0.42,0
198602,0.27,0.34,0
198618,0.5,0.56,0
198634,0.41,0.41,0
198650,0.37,0.49,0
198666,0.32,0.39,0
198682,0.35,0.28,0
198698,0.33,0.24,0
198714,0.45,0.43,0
198730,0.35,0.4,0
198746,0.35,0.38,0
198762,0.39,0.44,0
198778,0.31,0.34,0
198794,0.36,0.33,0
198810,0.39,0.28,0
198826,0.3,0.21,0
198842,0.37,0.28,0
198858,0.36,0.27,0
198874,0.34,0.21,0
198890,0.31,0.06,0
198906,0.39,0.18,0
198922,0.28,-0.38,0
198938,0.35,-0.57,0
198954,0.33,-0.68,0
198970,0.28,-0.77,0
198986,0.35,-0.63,0
199002,0.33,-0.39,0
199018,0.28,-0.35,0
199034,0.34,-0.45,0
199050,0.33,-0.55,0
199066,0.22,-0.68,0
199082,0.28,-0.64,0
199098,0.31,-0.49,0
199114,0.31,-0.51,0
199130,0,-0.81,0
199146,0.11,-1.1,0
199162,0.8,-0.36,0
199178,0.35,-0.22,0
199194,0.21,-0.44,0
199210,0.26,-0.57,0
199226,0.4,0.02,0
199242,0.46,-0.13,0
199258,0.35,-0.31,0
199274,0.48,0,0
199290,0.36,-0.25,0
199306,0.32,-0.43,0
199322,0.37,-0.36,0
199338,0.25,-0.28,0
199354,0.48,0.2,0
199370,0.31,0.21,0
199386,0.43,0.16,0
199402,0.35,0.23,0
199418,0,-0.52,0
199434,0,-1.09,0
199450,0,-1.52,1
199466,0.78,-0.73,0
199482,0.57,-0.3,0
199498,0.41,-0.15,0
199514,0,-0.75,0
199530,0.25,-0.84,1
199546,0.4,-0.67,0
199562,0.47,-0.48,0
199578,0.46,-0.2,0
199594,0.21,-0.38,0
199610,0.62,-0.03,0
199626,0.23,-0.11,0
199642,0.44,0,0
199658,0.24,-0.17,0
199674,0.34,-0.14,0
199690,0.63,0.35,0
199706,0.31,0.21,0
199722,0.4,0.35,0
199738,0.55,0.57,0
199754,0.23,0.36,0
199770,0.29,0.31,0
199786,0.26,0.16,0
199802,0.22,-0.03,0
199818,0.23,-0.11,0
199834,0.14,-0.39,0
199850,0,-0.82,1
199866,0.29,-0.66,0
199882,0.3,-0.58,1
199898,0.3,-0.56,0
199914,0.2,-0.67,0
199930,0.3,-0.18,0
199946,0.06,-0.19,0
199962,0.56,-0.51,0
199978,0.8,0.17,0
199994,0.37,0.39,0
200010,0.39,0.56,0
200026,0.55,0.71,0
200042,0.34,0.48,0
200058,0.45,0.57,0
200074,0.38,0.37,0
200090,0,-0.18,0
200106,0.6,0.23,0
200122,0.81,0.83,0
200138,0.33,0.87,0
200154,0.61,0.96,0
200170,0.5,1.1,0
200186,0.48,1.04,0
200202,0,0.45,0
200218,0,0.37,0
200234,0.29,0.73,0
200250,0.56,1.45,0
200266,0.3,0.65,0
200282,0.13,-0.08,0
200298,0.52,0.08,0
200314,0.28,0.43,0
200330,0.29,0.44,0
200346,0.35,0.32,0
200362,0.46,0.26,0
200378,0.31,0,0
200394,0.4,0.26,0
200410,0.72,0.38,0
200426,0.81,1.17,0
200442,0.77,1.59,0
200458,0.17,1.36,0
200474,0.82,1.89,0
200490,0,0.84,0
200506,0.38,0.8,0
200522,0.31,0.59,0
200538,0,-0.21,0
200554,0.17,-0.27,0
200570,0,-0.64,0
200586,0.09,-0.85,1
200602,0.18,-0.83,0
200618,0.38,-0.51,0
200635,0,-0.67,1
200651,0.54,0.14,0
200667,0.37,0.25,0
200683,0.32,0.26,0
200699,0.04,-0.1,0
200715,0.34,0.12,0
200731,0.31,0.16,0
200747,0.12,0.23,0
200763,0.25,-0.18,0
200779,0.3,-0.88,1
200795,0.55,-0.5,0
200811,0.45,-0.38,0
200827,0.57,-0.29,0
200843,0.39,-0.17,0
200859,0.54,-0.02,0
200875,0.45,0.09,0
200891,0.24,0.42,0
200907,0.35,0.05,0
200923,0.37,-0.58,1
200939,0.35,-0.48,0
200955,0.35,-0.82,0
200971,0.21,-1.11,0
200987,0.38,-1.15,0
201003,0.35,-0.57,0
201019,0.32,-0.02,0
201035,0.35,0.09,0
201051,0.39,-0.15,0
201067,0.37,-0.07,0
201083,0.25,0.12,0
201099,0.34,-0.16,0
201115,0.37,0,0
201131,0.36,0.12,0
201147,0,-0.37,0
201163,0.62,-0.12,0
201179,0.49,0.16,0
201195,0,-0.42,1
201210,0,-1.39,0
201226,0.46,-1.77,0
201242,0.55,-1.93,0
201258,0.35,-1.49,0
201274,0.34,-2,0
201290,0.21,-1.53,0
201306,0.32,-1.4,0
201322,0.65,-0.77,0
201338,0.39,-0.13,0
201354,0.21,-0.05,0
201370,0.3,0.4,0
201386,0.29,0.66,0
201402,0.32,0.82,0
201418,0,0.2,0
201434,0.07,0.28,0
201450,0.32,-0.05,0
201466,0.56,0.23,0
201482,0.4,0.35,0
201498,0,0.23,0
201514,0.82,0.84,0
201530,0,0.31,0
201546,0.52,0.82,0
201562,0.22,0.67,0
201578,0.43,0.76,0
201594,0.06,-0.06,0
201610,0,-0.72,0
201626,0.31,-1.02,0
201642,0.53,-0.76,0
201658,0.02,-1.41,1
201674,0.34,-1.47,0
201690,0.5,-0.92,0
201706,0.22,-1.02,0
201722,0.19,-1.15,1
201738,0.3,-1.13,0
201754,0.46,-0.81,0
201770,0.35,-0.54,0
201786,0.35,-0.49,0
201802,0.37,-0.38,0
201818,0.44,-0.16,0
201834,0.34,-0.14,0
201850,0.28,-0.27,0
201866,0.19,-0.45,0
201882,0.32,-0.31,0
201898,0.32,-0.3,0
201914,0.28,-0.39,0
201930,0.41,-0.26,0
201946,0.64,0.67,0
201962,0.38,0.3,0
201978,0.36,0.06,0
201994,0.38,0.59,0
202010,0.32,0.99,0
202026,0.37,0.74,0
202042,0.37,0.37,0
202058,0.29,0.23,0
202074,0.23,0.03,0
202090,0.33,0.18,0
202106,0.27,0.07,0
202122,0.37,-0.34,0
202138,0.8,0.28,0
202154,0.5,0.67,0
202170,0.37,0.69,0
202186,0.54,0.96,0
202202,0.44,1.05,0
202218,0.81,2.09,0
202234,0.27,2.19,0
202250,0.35,2.01,0
202266,0.67,1.96,0
202282,0.36,1.68,0
202298,0.21,1.78,0
202314,0.48,1.15,0
202330,0.25,1.35,0
202346,0.46,1.12,0
202362,0.24,1.01,0
202378,0.62,1.17,0
202394,0.37,1.5,0
202410,0.27,1.73,0
202426,0,1.07,0
202442,0.47,0.88,0
202458,0.17,0.99,0
202474,0.81,1.57,0
202490,0.81,1.84,0
202506,0,1.32,0
202522,0.45,1.54,0
202538,0,0.96,0
202554,0.02,0.2,0
202570,0.51,0.39,0
202586,0.23,0.19,0
202602,0.26,0.01,0
202618,0.32,-0.16,0
202634,0.36,-0.13,0
202650,0.39,0.06,0
202666,0.32,0.25,0
202682,0.27,0.16,0
202698,0.24,0.06,0
202714,0.15,-0.13,0
202730,0.05,-0.68,0
202747,0.3,-1.1,1
202762,0.37,-1.02,0
202778,0.44,-0.78,0
202794,0.43,-0.59,0
202810,0.39,-0.42,0
202826,0.42,-0.28,0
202842,0.45,-0.1,0
202858,0.48,0.19,0
202874,0.6,0.74,0
202890,0.39,0.75,0
202906,0.12,0.46,0
202922,0.43,0.5,0
202938,0.51,0.06,0
202954,0.32,-0.22,0
202970,0.4,-0.16,0
202986,0.29,-0.49,0
203002,0.46,-0.44,0
203019,0.37,-1.03,1
203035,0.38,-0.79,0
203051,0.26,-0.83,1
203067,0.38,-1.17,0
203082,0.43,-0.94,0
203098,0.33,-0.65,0
203114,0.41,-0.68,0
203130,0,-1,0
203146,0.81,-0.37,0
203162,0,-0.67,0
203178,0.35,-0.98,0
203194,0,-1.44,1
203210,0.5,-0.95,0
203226,0.81,0.35,0
203242,0.07,-0.26,0
203258,0.81,0.7,0
203274,0.64,0.41,0
203290,0.37,-0.26,0
203306,0.2,0.03,0
203322,0.49,0.13,0
203338,0.29,0.53,0
203354,0.49,1.16,0
203370,0.36,0.82,0
203386,0.37,0.92,0
203402,0.4,1.06,0
203418,0.76,1.57,0
203434,0.82,2.11,0
203450,0,1.31,0
203466,0,0.67,0
203482,0,0.18,0
203498,0.82,1,0
203514,0.2,0.94,0
203530,0.03,0.81,0
203546,0.64,1.24,0
203562,0,0.57,0
203578,0.68,0.86,0
203594,0.49,0.8,0
203610,0.61,1.05,0
203626,0.3,0.76,0
203642,0.28,0.41,0
203658,0.22,0,0
203674,0.32,-0.43,0
203690,0.41,-0.37,0
203706,0.31,-0.05,0
203722,0.37,-0.07,0
203738,0.34,-0.36,0
203754,0.29,-0.35,0
203770,0.4,-0.3,0
203786,0.41,-0.08,0
203802,0.26,-0.34,0
203818,0.41,-0.24,0
203834,0.4,-0.18,0
203850,0.43,0.09,0
203866,0.33,0.02,0
203882,0.33,-0.13,0
203898,0.33,-0.08,0
203914,0.34,-0.19,0
203930,0.26,0.22,0
203946,0.4,-0.39,0
203962,0.46,0.31,0
203978,0.38,0.33,0
203994,0.42,0.92,0
204010,0.29,0.53,0
204026,0.28,-0.32,0
204042,0.37,0.16,0
204058,0.37,-0.51,0
204075,0.3,-0.94,1
204091,0.3,-0.97,0
204107,0.28,-0.75,0
204123,0.42,-0.81,0
204139,0.01,-1.13,0
204155,0.69,-0.71,0
204170,0.42,-0.53,0
204186,0.3,-0.58,0
204202,0.7,-0.09,0
204218,0.8,0.01,0
204234,0,-1.22,1
204250,0,-1.1,0
204266,0,-0.98,0
204282,0.58,0.01,0
204299,0.62,-0.29,0
204314,0.37,-0.01,0
204331,0.28,0.39,0
204346,0.27,-0.21,0
204363,0.47,0.52,0
204378,0.35,-0.03,0
204395,0.39,-0.14,0
204410,0.37,-0.51,0
204427,0,-0.89,0
204442,0.23,-0.87,1
204458,0,-1.12,0
204474,0.82,-0.28,0
204490,0.82,0.39,0
204506,0.82,1.11,0
204522,0.23,0.73,0
204538,0.81,1.36,0
204554,0.59,1.66,0
204570,0.61,1.79,0
204586,0.66,1.95,0
204602,0.26,1.73,0
204618,0.42,1.54,0
204634,0.27,1.16,0
204650,0.38,0.97,0
204666,0.41,0.97,0
204682,0.49,1.13,0
204698,0.29,0.91,0
204715,0.48,1.03,0
204731,0.33,1.01,0
204746,0.37,0.86,0
204762,0.33,0.58,0
204778,0.44,0.6,0
204795,0.46,0.58,0
204811,0.37,0.61,0
204827,0.37,0.68,0
204843,0.32,0.51,0
204859,0.31,0.38,0
204875,0.43,0.53,0
204891,0.39,0.61,0
204907,0.38,0.71,0
204923,0.46,0.7,0
204939,0.39,1.21,0
204955,0.37,0.62,0
204971,0.35,0.45,0
204987,0.43,0.6,0
205003,0.27,-0.1,0
205019,0.38,-0.71,0
205035,0.39,-0.07,0
205051,0.3,0.4,0
205067,0.35,0.85,0
205083,0.38,0.45,0
205099,0.29,-0.08,0
205115,0.41,0.02,0
205131,0.79,0.77,0
205147,0.8,1.48,0
205163,0.8,1.82,0
205179,0,1.11,0
205195,0.06,0.49,0
205211,0.11,0.06,0
205227,0.38,0.6,0
205243,0.37,0.76,0
205259,0.47,1.39,0
205275,0.49,0.77,0
205291,0.52,0.22,0
205307,0.59,-0.14,0
205323,0.22,-0.13,0
205339,0.28,-0.88,1
205355,0.41,-1.07,0
205371,0.32,-1.38,0
205387,0.34,-1.72,0
205402,0.26,-1.55,0
205418,0,-2,0
205434,0,-2.14,0
205450,0.82,-1.29,0
205466,0.23,-1.37,0
205482,0.44,-1.29,0
205498,0.82,-0.36,0
205514,0.32,-0.52,0
205530,0.76,0.18,0
205546,0.06,-0.28,0
205562,0.33,-0.29,0
205579,0.15,-0.67,1
205594,0.56,-0.44,0
205611,0.31,-0.46,0
205626,0.35,-0.44,0
205643,0,-0.85,0
205658,0.32,-0.77,0
205675,0.4,-0.7,0
205690,0.07,-1.07,1
205706,0.34,-1,0
205722,0.22,-1.24,1
205739,0.06,-1.59,0
205755,0.36,-1.45,0
205770,0.29,-1.4,0
205786,0.33,-1.42,0
205802,0.34,-1.15,0
205818,0.35,-1.06,0
205834,0.28,-1.08,0
205850,0.42,-0.78,0
205866,0.35,-0.7,0
205882,0.33,-0.68,0
205898,0.32,-0.54,0
205914,0.35,-0.58,0
205930,0.31,-1.21,1
205946,0.4,-1.69,0
205962,0.3,-2.24,0
205978,0.32,-1.53,0
205994,0.35,-0.91,0
206010,0.28,-0.56,0
206026,0.33,-0.57,0
206042,0.37,-0.51,0
206058,0.27,-0.75,0
206075,0.39,-0.82,0
206090,0.29,-1.06,0
206107,0.26,-1.44,1
206122,0.36,-1.09,0
206139,0.8,-0.23,0
206154,0.75,0.31,0
206171,0.81,1,0
206186,0.33,0.93,0
206203,0.19,0.75,0
206218,0,0.68,0
206235,0.23,0.93,0
206250,0.31,0.1,0
206267,0.43,0.33,0
206282,0.28,0.06,0
206299,0.33,-0.66,0
206314,0.34,-0.58,0
206331,0.59,-0.77,0
206346,0.45,-0.09,0
206363,0.41,0.09,0
206378,0.36,0.4,0
206395,0.33,0.03,0
206410,0.5,0.27,0
206427,0.14,-0.05,0
206442,0.81,1.09,0
206459,0.06,0.65,0
206474,0.32,0.44,0
206491,0.32,0.73,0
206506,0,0.17,0
206523,0.48,0.53,0
206538,0.61,1.24,0
206555,0.43,1.25,0
206570,0.47,1.38,0
206587,0.45,1.41,0
206602,0.62,1.65,0
206619,0.65,1.9,0
206634,0.56,2.09,0
206651,0.31,1.7,0
206667,0.49,1.72,0
206683,0.47,1.7,0
206699,0.52,1.78,0
206715,0.4,1.68,0
206731,0.37,1.55,0
206747,0.44,1.44,0
206763,0.31,1.28,0
206779,0.48,1.37,0
206795,0.48,1.4,0
206811,0.43,1.49,0
206827,0.54,1.62,0
206843,0.28,1.32,0
206859,0.28,1.18,0
206875,0.33,0.95,0
206891,0.36,0.95,0
206907,0.35,1,0
206923,0.24,0.72,0
206939,0.27,-0.13,0
206955,0.32,-0.76,0
206971,0.33,-1.39,1
206987,0.24,-1.39,0
207003,0.45,-0.85,0
207019,0.4,-0.18,0
207035,0.3,-0.03,0
207051,0.4,0.13,0
207067,0.33,-0.04,0
207083,0.34,0.05,0
207099,0.4,0.12,0
207115,0.33,0.09,0
207131,0,-0.77,0
207147,0.49,-0.67,0
207163,0.44,-0.57,0
207179,0,-1.03,1
207195,0.8,-0.24,0
207211,0.21,-0.61,0
207227,0.59,0.11,0
207243,0.47,-0.33,0
207259,0.36,0.11,0
207275,0.29,0.05,0
207291,0.28,-0.01,0
207307,0.49,0.66,0
207323,0.24,0.22,0
207339,0.5,0.06,0
207355,0.24,-0.25,0
207371,0.44,-0.25,0
207387,0.34,-0.38,0
207403,0.24,-0.89,0
207419,0.79,-0.58,0
207435,0.81,-0.16,0
207451,0,-0.57,0
207467,0.02,-1.16,1
207483,0,-1.69,0
207499,0.01,-2.27,0
207515,0.31,-2.16,0
207531,0.2,-2.15,0
207547,0.21,-2.24,0
207563,0.18,-2.16,0
207579,0.4,-2.05,0
207595,0.25,-2.14,0
207611,0.05,-2.44,0
207626,0.32,-2.48,0
207643,0.51,-1.88,0
207658,0.51,-1.32,0
207675,0.54,-0.85,0
207690,0.27,-0.89,0
207707,0.17,-1.05,0
207722,0.26,-0.93,0
207739,0.42,-0.63,0
207754,0.31,-0.54,0
207771,0.23,-0.61,0
207787,0.38,-0.35,0
207803,0.16,-0.72,0
207819,0.31,-0.77,0
207835,0.35,-0.62,0
207851,0.27,-0.73,0
207867,0.41,-0.51,0
207883,0.27,-0.53,0
207899,0.24,-0.68,0
207915,0.36,-0.56,0
207931,0.29,-0.09,0
207947,0.31,-0.32,0
207963,0.42,-0.3,0
207979,0.39,0.29,0
207995,0.38,-0.33,0
208011,0.49,0.12,0
208027,0.35,-0.23,0
208043,0.32,-0.44,0
208059,0.37,-0.38,0
208075,0.35,-0.26,0
208091,0.47,0.05,0
208107,0.34,-0.14,0
208123,0.31,0,0
208139,0,-0.75,0
208155,0.6,-0.15,0
208171,0.12,-0.6,0
208187,0.19,-0.74,0
208203,0.58,-0.13,0
208219,0.16,-1.07,0
208235,0.47,-1.42,0
208251,0.65,-0.34,0
208267,0.39,0.24,0
208283,0.39,0.79,0
208299,0.56,1.55,0
208315,0.17,1.17,0
208331,0.41,1.35,0
208347,0.32,1.39,0
208363,0.34,1.4,0
208379,0.44,1.34,0
208395,0.43,1.45,0
208411,0.46,1.85,0
208427,0.81,2.37,0
208443,0.59,2.26,0
208459,0,1.27,0
208475,0.66,1.32,0
208491,0.13,0.97,0
208507,0.11,0.74,0
208523,0,0.35,0
208539,0.4,0.28,0
208555,0,-0.24,0
208571,0.47,0.16,0
208587,0,-0.4,0
208603,0.61,0.26,0
208619,0.39,0.41,0
208635,0.31,0.33,0
208651,0.33,0.39,0
208667,0.1,-0.09,0
208683,0.24,-0.15,0
208699,0.43,0.1,0
208715,0.36,0.12,0
208731,0.32,0.12,0
208747,0.2,-0.02,0
208763,0.25,-0.27,0
208779,0.35,-0.3,0
208795,0.43,-0.19,0
208811,0.58,-0.02,0
208827,0.36,-0.01,0
208843,0.45,0.2,0
208859,0.4,0.22,0
208875,0.3,0.13,0
208891,0.44,0.08,0
208907,0.33,0.01,0
208923,0.42,0.16,0
208939,0.36,0.66,0
208955,0.35,0.25,0
208971,0.38,0.59,0
208987,0.4,0.84,0
209003,0.31,0.34,0
209019,0.37,0.64,0
209035,0.35,0.39,0
209051,0.25,-0.23,0
209067,0.38,-0.21,0
209083,0.29,-0.34,0
209099,0.28,-0.74,0
209115,0.35,-0.39,0
209131,0.11,-0.77,0
209147,0.35,-0.66,0
209163,0.35,-0.54,0
209179,0.42,-0.51,0
209195,0,-1.07,0
209211,0.44,-0.98,0
209227,0.42,-1.47,0
209243,0.38,-1.63,0
209259,0.39,-0.86,0
209275,0.56,-0.93,0
209291,0.34,-0.52,0
209307,0.43,0.04,0
209323,0.43,0.62,0
209339,0.4,0.57,0
209355,0.31,1,0
209371,0.24,0.53,0
209387,0.34,0.95,0
209403,0.18,0.25,0
209419,0.8,0.75,0
209435,0.81,1.38,0
209451,0.81,1.93,0
209467,0.69,2.57,0
209483,0.44,2.61,0
209499,0.7,2.75,0
209515,0.81,3.07,0
209531,0.2,2.64,0
209547,0.52,2.77,0
209563,0.48,2.79,0
209579,0.67,2.91,0
209595,0.51,2.72,0
209611,0.27,1.97,0
209627,0.46,1.91,0
209643,0.1,1.18,0
209659,0.33,0.96,0
209675,0.41,1,0
209691,0.45,0.91,0
209707,0.47,1.02,0
209723,0.35,0.82,0
209739,0.32,0.67,0
209755,0.38,0.61,0
209771,0.33,0.47,0
209787,0.29,0.24,0
209803,0.29,0.16,0
209819,0.32,0,0
209835,0.33,-0.04,0
209851,0.35,0.08,0
209867,0.36,0.04,0
209883,0.28,0.02,0
209899,0.29,0.04,0
209915,0.36,0.05,0
209931,0.24,0.21,0
209947,0.32,0.13,0
209963,0.32,0.07,0
209979,0.37,-0.05,0
209995,0.25,0.29,0
210011,0.39,0.18,0
210027,0.36,0.07,0
210043,0.37,0.05,0
210059,0.32,-0.09,0
210075,0.39,-0.33,0
210091,0.3,-0.35,0
210107,0.39,-0.38,0
210123,0.42,-0.35,0
210139,0.18,-0.61,0
210155,0.68,-0.02,0
210171,0.55,0.43,0
210187,0.6,0.78,0
210203,0.8,1.61,0
210219,0.2,0.62,0
210235,0.52,0.15,0
210251,0.31,-0.6,0
210267,0.25,-1.18,0
210283,0.23,-1.38,0
210299,0.25,-1.89,0
210315,0.41,-2.27,1
210331,0.35,-1.83,0
210347,0.29,-1.94,0
210363,0.39,-1.84,0
210379,0.26,-2.18,0
210395,0.34,-2.2,0
210411,0.29,-1.96,0
210427,0,-2.42,0
210443,0.81,-1.16,0
210459,0.75,-0.45,0
210475,0.12,-0.79,0
210491,0.55,-0.53,0
210507,0.64,-0.24,0
210523,0.42,-0.09,0
210539,0.53,0.26,0
210555,0.34,0.19,0
210571,0.3,0.13,0
210587,0.42,0.31,0
210603,0.45,0.54,0
210619,0.48,0.74,0
210635,0.5,0.92,0
210651,0.33,0.84,0
210667,0.3,0.66,0
210683,0.39,0.76,0
210699,0.48,0.96,0
210715,0.42,0.94,0
210731,0.42,1.12,0
210747,0.46,1.22,0
210763,0.28,1.02,0
210779,0.29,0.84,0
210795,0.34,0.88,0
210811,0.5,0.94,0
210827,0.27,0.71,0
210843,0.41,0.67,0
210859,0.42,0.76,0
210875,0.26,0.5,0
210891,0.19,0.29,0
210907,0.35,0.21,0
210923,0.27,-0.05,0
210939,0.39,0.23,0
210955,0.31,-0.32,0
210971,0.32,-0.64,0
210987,0.34,-0.97,0
211003,0.3,-1.62,1
211019,0.25,-1.41,0
211035,0.35,-1.53,1
211051,0.28,-1.42,0
211067,0.4,-1.06,0
211083,0.5,-0.57,0
211099,0.28,-0.46,0
211115,0.28,-0.59,0
211131,0.68,-0.06,0
211147,0,-0.49,0
211163,0.2,-0.72,0
211179,0,-1.03,0
211195,0.06,-1.37,1
211211,0.23,-1.32,0
211227,0.5,-0.46,0
211243,0.45,-0.92,1
211259,0.31,-1.41,0
211275,0.39,-0.85,0
